YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2/7/2010,21:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.063,1,0.062,1,0.299,51,0.17,0
2/7/2010,22:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.063,1,0.062,1,0.3,51,0.17,0
2/7/2010,23:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.063,1,0.062,1,0.3,51,0.17,0
2/7/2010,24:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.063,1,0.062,1,0.301,51,0.17,0
2/8/2010,1:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.064,1,0.062,1,0.301,2,0.17,0
2/8/2010,2:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.064,1,0.062,1,0.301,51,0.17,0
2/8/2010,3:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.064,1,0.062,1,0.3,51,0.17,0
2/8/2010,4:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.064,1,0.062,1,0.3,51,0.17,0
2/8/2010,5:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.064,1,0.062,1,0.3,51,0.17,0
2/8/2010,6:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.064,1,0.062,1,0.3,51,0.17,0
2/8/2010,7:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.064,1,0.062,1,0.299,51,0.17,0
2/8/2010,8:00,87.4,109.6,33,715,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,12,25,69,28,9,25,11,10,98,16,6,10,-9900,99,-9900,99,-9900,99,1,51,0.064,1,0.066,1,0.299,51,0.17,0
2/8/2010,9:00,78.9,116.3,270,1406,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,146,25,562,28,38,25,146,10,562,16,38,10,-9900,99,-9900,99,-9900,99,1.1,51,0.064,1,0.066,1,0.299,51,0.17,0
2/8/2010,10:00,68.2,126.6,520,1406,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,345,24,777,27,57,24,345,10,777,16,57,10,-9900,99,-9900,99,-9900,99,1.2,3,0.064,1,0.066,1,0.298,51,0.17,0
2/8/2010,11:00,59.1,139.1,722,1406,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,520,24,872,27,73,24,520,10,872,16,73,10,-9900,99,-9900,99,-9900,99,1.1,51,0.064,1,0.066,1,0.298,51,0.17,0
2/8/2010,12:00,52.2,154.6,861,1406,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,645,24,917,27,83,24,645,10,917,16,83,10,-9900,99,-9900,99,-9900,99,1.1,51,0.064,1,0.066,1,0.298,51,0.17,0
2/8/2010,13:00,48.7,172.8,928,1406,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,706,24,936,27,88,24,706,10,936,16,88,10,-9900,99,-9900,99,-9900,99,1.1,3,0.064,1,0.066,1,0.298,51,0.17,0
2/8/2010,14:00,49.2,192,919,1406,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,696,24,933,27,87,24,696,10,933,16,87,10,-9900,99,-9900,99,-9900,99,1.1,51,0.064,1,0.066,1,0.297,51,0.17,0
2/8/2010,15:00,53.6,209.6,833,1406,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,619,24,908,27,81,24,619,10,908,16,81,10,-9900,99,-9900,99,-9900,99,1.2,51,0.064,1,0.066,1,0.297,51,0.17,0
2/8/2010,16:00,61.2,224.4,677,1406,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,439,24,652,27,125,24,480,10,852,16,69,10,-9900,99,-9900,99,-9900,99,1.2,3,0.064,1,0.066,1,0.297,51,0.17,0
2/8/2010,17:00,70.8,236.3,462,1406,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,295,24,738,27,53,24,295,10,738,16,53,10,-9900,99,-9900,99,-9900,99,1.3,51,0.064,1,0.066,1,0.296,51,0.17,0
2/8/2010,18:00,81.7,246.1,204,1406,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,100,24,463,27,32,24,100,10,463,16,32,10,-9900,99,-9900,99,-9900,99,1.3,51,0.064,1,0.066,1,0.296,51,0.17,0
2/8/2010,19:00,88.7,251.6,8,363,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,2,24,34,27,1,24,2,10,34,16,1,10,-9900,99,-9900,99,-9900,99,1.3,3,0.064,1,0.066,1,0.296,51,0.17,0
2/8/2010,20:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.064,1,0.066,1,0.295,51,0.17,0
2/8/2010,21:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.064,1,0.066,1,0.295,51,0.17,0
2/8/2010,22:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.064,1,0.066,1,0.295,51,0.17,0
2/8/2010,23:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.064,1,0.066,1,0.295,51,0.17,0
2/8/2010,24:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.064,1,0.066,1,0.294,51,0.17,0
2/9/2010,1:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.064,1,0.066,1,0.294,51,0.17,0
2/9/2010,2:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.064,1,0.066,1,0.294,51,0.17,0
2/9/2010,3:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.064,1,0.066,1,0.293,51,0.17,0
2/9/2010,4:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.064,1,0.066,1,0.293,51,0.17,0
2/9/2010,5:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.064,1,0.066,1,0.293,51,0.17,0
2/9/2010,6:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.064,1,0.066,1,0.293,51,0.17,0
2/9/2010,7:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.064,1,0.066,1,0.292,51,0.17,0
2/9/2010,8:00,87.2,109.4,35,714,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,5,24,0,27,5,24,12,10,125,16,6,10,-9900,99,-9900,99,-9900,99,1.8,51,0.064,1,0.051,1,0.292,51,0.17,0
2/9/2010,9:00,78.7,116.1,275,1405,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,42,25,0,28,42,25,151,10,596,16,34,10,-9900,99,-9900,99,-9900,99,2,51,0.064,1,0.051,1,0.292,51,0.17,0
2/9/2010,10:00,68,126.3,525,1405,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,91,25,0,28,91,25,347,10,791,16,51,10,-9900,99,-9900,99,-9900,99,2.2,3,0.064,1,0.051,1,0.291,51,0.17,0
2/9/2010,11:00,58.8,138.9,727,1405,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,111,25,0,28,111,25,519,10,879,16,65,10,-9900,99,-9900,99,-9900,99,2.1,51,0.064,1,0.051,1,0.291,51,0.17,0
2/9/2010,12:00,51.9,154.4,866,1405,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,135,25,0,28,135,25,643,10,923,16,74,10,-9900,99,-9900,99,-9900,99,2,51,0.064,1,0.051,1,0.291,51,0.17,0
2/9/2010,13:00,48.4,172.8,934,1405,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,146,24,0,27,146,24,703,10,942,16,78,10,-9900,99,-9900,99,-9900,99,1.9,3,0.064,1,0.051,1,0.291,51,0.17,0
2/9/2010,14:00,48.9,192.1,924,1405,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,144,25,0,28,144,25,697,10,942,16,77,10,-9900,99,-9900,99,-9900,99,1.7,51,0.064,1,0.051,1,0.29,51,0.17,0
2/9/2010,15:00,53.3,209.8,838,1405,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,155,25,0,28,155,25,623,10,923,16,72,10,-9900,99,-9900,99,-9900,99,1.6,51,0.064,1,0.051,1,0.29,51,0.17,0
2/9/2010,16:00,60.9,224.6,683,1405,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,123,25,0,28,123,25,487,10,876,16,62,10,-9900,99,-9900,99,-9900,99,1.4,3,0.064,1,0.051,1,0.29,51,0.17,0
2/9/2010,17:00,70.5,236.5,467,1405,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,79,24,0,27,79,24,305,10,775,16,47,10,-9900,99,-9900,99,-9900,99,1.3,51,0.064,1,0.051,1,0.289,51,0.17,0
2/9/2010,18:00,81.5,246.3,208,1405,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,30,24,0,27,30,24,107,10,521,16,29,10,-9900,99,-9900,99,-9900,99,1.2,51,0.064,1,0.051,1,0.289,51,0.17,0
2/9/2010,19:00,88.6,251.9,9,386,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,1,24,0,27,1,24,3,10,52,16,1,10,-9900,99,-9900,99,-9900,99,1,3,0.064,1,0.051,1,0.289,51,0.17,0
2/9/2010,20:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.064,1,0.051,1,0.288,51,0.17,0
2/9/2010,21:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.064,1,0.051,1,0.288,51,0.17,0
2/9/2010,22:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.064,1,0.051,1,0.288,51,0.17,0
2/9/2010,23:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.064,1,0.051,1,0.288,51,0.17,0
2/9/2010,24:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.064,1,0.051,1,0.287,51,0.17,0
2/10/2010,1:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.065,1,0.051,1,0.287,2,0.17,0
2/10/2010,2:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.065,1,0.051,1,0.288,51,0.17,0
2/10/2010,3:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.065,1,0.051,1,0.288,51,0.17,0
2/10/2010,4:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.065,1,0.051,1,0.289,51,0.17,0
2/10/2010,5:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.065,1,0.051,1,0.29,51,0.17,0
2/10/2010,6:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.065,1,0.051,1,0.29,51,0.17,0
2/10/2010,7:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.065,1,0.051,1,0.291,51,0.17,0
2/10/2010,8:00,87.1,109,37,737,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,5,24,0,27,5,24,15,10,193,16,6,10,-9900,99,-9900,99,-9900,99,0.5,51,0.065,1,0.031,1,0.291,51,0.17,0
2/10/2010,9:00,78.5,115.8,280,1405,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,57,24,0,27,57,24,168,10,707,16,28,10,-9900,99,-9900,99,-9900,99,0.4,51,0.065,1,0.031,1,0.292,51,0.17,0
2/10/2010,10:00,67.8,126.1,530,1405,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,272,24,437,27,108,24,378,10,891,16,42,10,-9900,99,-9900,99,-9900,99,0.4,3,0.065,1,0.031,1,0.293,51,0.17,0
2/10/2010,11:00,58.5,138.7,732,1405,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,478,24,710,27,107,24,558,10,967,16,53,10,-9900,99,-9900,99,-9900,99,0.4,51,0.065,1,0.031,1,0.293,51,0.17,0
2/10/2010,12:00,51.6,154.3,872,1405,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,624,24,844,27,100,24,684,10,1003,16,61,10,-9900,99,-9900,99,-9900,99,0.4,51,0.065,1,0.031,1,0.294,51,0.17,0
2/10/2010,13:00,48,172.7,939,1405,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,745,24,1017,27,64,24,745,10,1017,16,64,10,-9900,99,-9900,99,-9900,99,0.5,3,0.065,1,0.031,1,0.295,51,0.17,0
2/10/2010,14:00,48.6,192.1,930,1405,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,733,24,1011,27,64,24,733,10,1011,16,64,10,-9900,99,-9900,99,-9900,99,0.5,51,0.065,1,0.031,1,0.295,51,0.17,0
2/10/2010,15:00,53.1,210,844,1405,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,653,24,988,27,59,24,653,10,988,16,59,10,-9900,99,-9900,99,-9900,99,0.6,51,0.065,1,0.031,1,0.296,51,0.17,0
2/10/2010,16:00,60.6,224.8,688,1405,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,511,24,940,27,51,24,511,10,940,16,51,10,-9900,99,-9900,99,-9900,99,0.7,3,0.065,1,0.031,1,0.296,51,0.17,0
2/10/2010,17:00,70.3,236.8,472,1405,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,323,24,848,27,38,24,323,10,848,16,38,10,-9900,99,-9900,99,-9900,99,0.6,51,0.065,1,0.031,1,0.297,51,0.17,0
2/10/2010,18:00,81.3,246.6,213,1405,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,114,24,514,27,36,24,118,10,618,16,24,10,-9900,99,-9900,99,-9900,99,0.6,51,0.065,1,0.031,1,0.298,51,0.17,0
2/10/2010,19:00,88.5,252.2,10,410,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,4,24,93,27,1,24,4,10,93,16,1,10,-9900,99,-9900,99,-9900,99,0.6,3,0.065,1,0.031,1,0.298,51,0.17,0
2/10/2010,20:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.065,1,0.031,1,0.299,51,0.17,0
2/10/2010,21:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.065,1,0.031,1,0.3,51,0.17,0
2/10/2010,22:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.065,1,0.031,1,0.3,51,0.17,0
2/10/2010,23:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.065,1,0.031,1,0.301,51,0.17,0
2/10/2010,24:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.065,1,0.031,1,0.301,51,0.17,0
2/11/2010,1:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.065,1,0.031,1,0.302,51,0.17,0
2/11/2010,2:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.065,1,0.031,1,0.303,51,0.17,0
2/11/2010,3:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.065,1,0.031,1,0.303,51,0.17,0
2/11/2010,4:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.065,1,0.031,1,0.304,51,0.17,0
2/11/2010,5:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.065,1,0.031,1,0.305,51,0.17,0
2/11/2010,6:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.065,1,0.031,1,0.305,51,0.17,0
2/11/2010,7:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.065,1,0.031,1,0.306,51,0.17,0
2/11/2010,8:00,87,108.7,40,761,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,13,24,106,27,8,24,13,10,106,16,8,10,-9900,99,-9900,99,-9900,99,0.5,51,0.065,1,0.072,1,0.306,51,0.17,0
2/11/2010,9:00,78.3,115.6,285,1404,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,158,24,580,27,41,24,158,10,580,16,41,10,-9900,99,-9900,99,-9900,99,0.5,51,0.065,1,0.072,1,0.307,51,0.17,0
2/11/2010,10:00,67.6,125.8,535,1404,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,365,24,796,27,61,24,365,10,796,16,61,10,-9900,99,-9900,99,-9900,99,0.5,3,0.065,1,0.072,1,0.308,51,0.17,0
2/11/2010,11:00,58.3,138.5,738,1404,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,545,24,890,27,77,24,545,10,890,16,77,10,-9900,99,-9900,99,-9900,99,0.5,51,0.065,1,0.072,1,0.308,51,0.17,0
2/11/2010,12:00,51.3,154.1,877,1404,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,672,24,935,27,88,24,672,10,935,16,88,10,-9900,99,-9900,99,-9900,99,0.5,51,0.065,1,0.072,1,0.309,51,0.17,0
2/11/2010,13:00,47.7,172.7,945,1404,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,734,24,953,27,93,24,734,10,953,16,93,10,-9900,99,-9900,99,-9900,99,0.5,3,0.065,1,0.072,1,0.31,51,0.17,0
2/11/2010,14:00,48.2,192.2,935,1404,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,723,24,948,27,92,24,723,10,948,16,92,10,-9900,99,-9900,99,-9900,99,0.6,51,0.065,1,0.072,1,0.31,51,0.17,0
2/11/2010,15:00,52.8,210.2,849,1404,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,643,24,922,27,86,24,643,10,922,16,86,10,-9900,99,-9900,99,-9900,99,0.6,51,0.065,1,0.072,1,0.311,51,0.17,0
2/11/2010,16:00,60.4,225,693,1404,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,501,24,865,27,74,24,501,10,865,16,74,10,-9900,99,-9900,99,-9900,99,0.7,3,0.065,1,0.072,1,0.311,51,0.17,0
2/11/2010,17:00,70.1,237,477,1404,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,311,24,750,27,56,24,311,10,750,16,56,10,-9900,99,-9900,99,-9900,99,0.7,51,0.065,1,0.072,1,0.312,51,0.17,0
2/11/2010,18:00,81.1,246.9,218,1404,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,109,24,477,27,35,24,109,10,477,16,35,10,-9900,99,-9900,99,-9900,99,0.8,51,0.065,1,0.072,1,0.313,51,0.17,0
2/11/2010,19:00,88.4,252.5,12,410,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,3,24,37,27,2,24,3,10,37,16,2,10,-9900,99,-9900,99,-9900,99,0.8,3,0.065,1,0.072,1,0.313,51,0.17,0
2/11/2010,20:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.065,1,0.072,1,0.314,51,0.17,0
2/11/2010,21:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.065,1,0.072,1,0.315,51,0.17,0
2/11/2010,22:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,3,0.065,1,0.072,1,0.315,51,0.17,0
2/11/2010,23:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,51,0.065,1,0.072,1,0.316,51,0.17,0
2/11/2010,24:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1,51,0.065,1,0.072,1,0.316,51,0.17,0
2/12/2010,1:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.066,1,0.072,1,0.317,2,0.17,0
2/12/2010,2:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.066,1,0.072,1,0.319,51,0.17,0
2/12/2010,3:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.066,1,0.072,1,0.321,51,0.17,0
2/12/2010,4:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.066,1,0.072,1,0.323,51,0.17,0
2/12/2010,5:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.066,1,0.072,1,0.326,51,0.17,0
2/12/2010,6:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,51,0.066,1,0.072,1,0.328,51,0.17,0
2/12/2010,7:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.066,1,0.072,1,0.33,51,0.17,0
2/12/2010,8:00,86.9,108.4,42,784,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,6,24,0,27,6,24,14,10,107,16,8,10,-9900,99,-9900,99,-9900,99,1.2,51,0.066,1,0.072,1,0.332,51,0.17,0
